the_geom,OBJECTID,Segment_ID,StreetName,CENSUS_ID,DEPOT_NUMB,DEPOT_NAME,MOCO_MAINT,Shape_Leng,FromStreet,ToStreet,Length_1,Width,SurfaceTyp,PCI
"MULTILINESTRING ((-77.06178043641796 39.136907919624115, -77.06187827791277 39.136917992436274, -77.06194615128668 39.13692619347794, -77.06204266619184 39.13693060392855, -77.06221850069602 39.13693016751184, -77.06228548370116 39.13692858762698, -77.0623740584663 39.136924079033456, -77.06243795361354 39.136918725308874, -77.06250140653329 39.13691165569632, -77.06260627139768 39.13689032124094, -77.06271069516518 39.13686812905118, -77.0629917962596 39.136802254978264, -77.06310370955987 39.136777999105966, -77.06321606397587 39.13675477254212, -77.06334870452446 39.13674732225559, -77.06342582453767 39.136746765557376, -77.06350338727876 39.136748954311024, -77.06357257988792 39.13675389329554, -77.06364970853942 39.13676346120249, -77.06377929735316 39.13679307759143, -77.06386040354943 39.136814998363874, -77.06405039287176 39.136873239040696, -77.0642681510483 39.13693764177136, -77.06432678313834 39.13696008919887, -77.06440172811925 39.136990764862446, -77.0644678673352 39.13703019653422, -77.06455959425537 39.137100159116045))",13919,117380,COVERED WAGON WAY,117380,13,Colesville,YES,828.712139295,PALOMINO CT,OLD BALTIMORE RD,828.7,24,AC,53.35
"MULTILINESTRING ((-77.05800341732154 39.13543957314243, -77.05792328677488 39.135529188268265, -77.05781236628808 39.135690204821515, -77.05770452896343 39.135849675096786, -77.05762926324194 39.13596193898716, -77.05755222404848 39.1360613338678, -77.05746068663481 39.13621564796781))",16596,117381,QUARTER HORSE WAY,117381,13,Colesville,YES,322.292967915,COVERED WAGON WAY,Dead End,322.3,22,AC,71.1375
"MULTILINESTRING ((-77.15042100707807 38.988169825513204, -77.15058283461846 38.988374430038235))",11754,117385,JENSEN PL,117385,14,Bethesda,YES,87.5713065266,ROYAL DOMINION DR,314 ft (0.06 Mi) SE of Dead End,87.6,24,AC,78.9581
"MULTILINESTRING ((-77.15058283461846 38.988374430038235, -77.15061508110236 38.988442087495955, -77.15062765450546 38.98856511331495))",11733,117387,JENSEN PL,117387,14,Bethesda,YES,71.2395747376,88 ft (0.02 Mi) NW of ROYAL DOMINION DR,243 ft (0.05 Mi) SE of Dead End,71.2,24,AC,78.9581
"MULTILINESTRING ((-77.15062765450546 38.98856511331495, -77.15060496496173 38.9886494873087, -77.15059720095222 38.98872131469748, -77.15060610410224 38.98877227067601, -77.15062687669862 38.988821065931, -77.1506670087179 38.98887447001765, -77.1507084306589 38.98891371461911, -77.150780630831 38.988950259420534, -77.15105578411996 38.988881776492946))",11715,117388,JENSEN PL,117388,14,Bethesda,YES,242.724587378,159 ft (0.03 Mi) N of ROYAL DOMINION DR,Dead End,242.7,24,AC,81.3109
"MULTILINESTRING ((-77.01177570846194 39.0264562590291, -77.01201245294692 39.02658605463026, -77.01213390540114 39.02664919276827, -77.01226415775307 39.026712329857574, -77.01237549145597 39.02678130331875))",7163,117389,EASTWOOD AVE,117389,13,Colesville,YES,207.62799925,MOUNTAIN QUAIL RD,WOODRIDGE AVE,207.6,24,AC,86.9646
"MULTILINESTRING ((-76.99024539213659 39.07134541349029, -76.9903629413161 39.07139098416135, -76.99051483776987 39.07140112114083, -76.99209104847941 39.0714215730754, -76.99222312985073 39.071455387886836, -76.99236005199529 39.07151030991074, -76.99243269290318 39.07156522797399, -76.99248199862568 39.07162014415959, -76.99251589503442 39.07167505933997, -76.99253746293901 39.071729974061064, -76.99254538268698 39.07178488757335, -76.99254625711568 39.07183980063619, -76.99254713197693 39.07189471403453, -76.9925480068396 39.07194962709599))",2017,117390,BROADMORE RD,117390,13,Colesville,YES,787.689823171,205 ft (0.04 Mi) NW of BROADMORE CIR,1091 ft (0.21 Mi) W of MONDRIAN TER,787.7,24,AC,60.5931
"MULTILINESTRING ((-76.9925480068396 39.07194962709599, -76.9925488817036 39.07200454015675, -76.9925497565689 39.07205945355296, -76.9925506314356 39.07211436661231, -76.99255062568702 39.072169279951105, -76.99254885870387 39.072224192841, -76.992547091718 39.07227910573015, -76.9925365194054 39.07233401839391, -76.99251449902528 39.07238892998869, -76.99247927017358 39.07244384073115, -76.99242775021604 39.07249875074623, -76.99237226781413 39.07255366014378, -76.99231590470458 39.07260856945659, -76.99225910162788 39.07266347904865, -76.992202738344 39.07271838830558, -76.99214549434906 39.072773297475635, -76.99208869057811 39.072828206982905, -76.99203188671956 39.07288311612578, -76.99197552308638 39.072938025270545, -76.99191915979745 39.07299293472369, -76.99186279599031 39.07304784381283, -76.99180026769903 39.073102752778844, -76.99173950209585 39.07314822337083, -76.99166332665807 39.07318665693154, -76.99158451143568 39.07321024695087, -76.99148500310665 39.073226456288104, -76.99140310842675 39.073226450305086, -76.9913053635042 39.07322103757912, -76.99122391155807 39.073201468801585))",1955,117391,BROADMORE RD,117391,13,Colesville,YES,669.2063007,993 ft (0.19 Mi) NW of BROADMORE CIR,422 ft (0.08 Mi) NW of MONDRIAN TER,669.2,24,AC,60.0121
"MULTILINESTRING ((-77.01224917215622 39.029121840231674, -77.01227426613123 39.029196485814744, -77.01222940198238 39.029301513080945, -77.01219333097704 39.02936466747399, -77.01215725990771 39.02942782185504, -77.0121211887744 39.029490976224125, -77.01208467753231 39.02955413062663, -77.01204860627071 39.02961728530775, -77.01198349792445 39.029708328330294))",6893,117392,MARGATE RD,117392,13,Colesville,YES,232.346990772,SNOWY OWL DR,LOMBARDY RD,232.3,24,AC,95.4665
"MULTILINESTRING ((-76.99122391155807 39.073201468801585, -76.9911063586219 39.07315761512884, -76.9909689939612 39.073102691626154, -76.99083250970882 39.07304776769438, -76.99072860799613 39.072992846523, -76.9906581680801 39.07293792759652, -76.99060842253932 39.07288301062451, -76.99057276620897 39.07282809476566))",1870,117393,BROADMORE RD,117393,13,Colesville,YES,235.261342686,1662 ft (0.31 Mi) NW of BROADMORE CIR,186 ft (0.04 Mi) N of MONDRIAN TER,235.3,24,AC,50.2543
"MULTILINESTRING ((-76.99057276620897 39.07282809476566, -76.99054987812035 39.0727731795901, -76.99054019898676 39.07271826581323, -76.9905402062868 39.07266335281771, -76.99054373607503 39.07260843976979, -76.9905463852364 39.07255352698615, -76.99054815334173 39.07249861413063, -76.99053539595458 39.07241778760118, -76.99050062525573 39.07232426104047))",1911,117394,BROADMORE RD,117394,13,Colesville,YES,186.388165616,1897 ft (0.36 Mi) N of BROADMORE CIR,MONDRIAN TER,186.4,24,AC,77.8769
"MULTILINESTRING ((-77.01177570846194 39.0264562590291, -77.01167583559177 39.02650895213335, -77.01160852764338 39.02658609539222, -77.0115667371142 39.026649250196805, -77.01153814689637 39.026712403684954, -77.0115218769698 39.026775555952966, -77.01151484717127 39.026838707309125, -77.01151793758224 39.02690185800462, -77.0115368697435 39.02697736228636))",7162,117398,MOUNTAIN QUAIL RD,117398,13,Colesville,YES,216.100970586,EASTWOOD AVE,KINSMAN VIEW CIR,216.1,24,AC,89.7843
"MULTILINESTRING ((-77.0115368697435 39.02697736228636, -77.01159848975719 39.02709130203444, -77.01164382097328 39.02715444852935, -77.01169311254273 39.02721759427405, -77.01174372386082 39.027280739864736, -77.01179433569965 39.027343885432586, -77.01184538722876 39.02740703093321, -77.01189599881658 39.02747017679157, -77.01194661092511 39.02753332229099, -77.01199590302535 39.02759646790295, -77.01204563481512 39.02765961344804, -77.01209492709062 39.027722759016555, -77.01214641919185 39.02778590467135, -77.01219307143872 39.02784905047077, -77.01223312367986 39.02791219694076, -77.01226085544252 39.027975344687555, -77.01227582665847 39.02803849376605, -77.01228155801121 39.028101644147895, -77.01227276861079 39.028164795715995, -77.01224638372597 39.0282602967909))",7094,117403,MOUNTAIN QUAIL RD,117403,13,Colesville,YES,523.778213432,KINSMAN VIEW CIR,KINSMAN VIEW CIR,523.8,24,AC,95.9094
"MULTILINESTRING ((-77.01224638372597 39.0282602967909, -77.0122116386574 39.02835425404331, -77.01217820834273 39.02841740850541, -77.0121372997043 39.028494549286215, -77.0121113471044 39.02854371672606, -77.01207791661177 39.02860687082076, -77.01204536570748 39.02867002481447, -77.01201281517649 39.0287331791344, -77.01197982411662 39.02879633315334, -77.0119472734697 39.028859487117124, -77.01192704950073 39.02896116521571))",6964,117404,MOUNTAIN QUAIL RD,117404,13,Colesville,YES,271.837430392,KINSMAN VIEW CIR,SNOWY OWL DR,271.8,24,AC,93.5788
"MULTILINESTRING ((-77.02187950626849 38.99053305173441, -77.0218874550188 38.99063953198653, -77.02189187415567 38.990708173640805, -77.02189629287041 38.99077681563019, -77.02190029864778 38.99093143240806, -77.02190341373988 38.991051384880656, -77.02190695330293 38.99112002669321, -77.02191049287292 38.99118866884085, -77.02191403201886 38.99125731065131, -77.02191757160237 38.991325952460606, -77.02192111076205 38.99139459460509, -77.02192377074024 38.99146323657711, -77.02192643072365 38.99153187888424, -77.02192997033275 38.99160052068927, -77.02193925469693 38.99175891197028))",11465,117406,GROVE ST,117406,15,Silver Spring,YES,446.818557906,TWIN HOLLY LA,SILVER SPRING AVE,446.8,24,AC,63.05
"MULTILINESTRING ((-77.02014333535516 38.99086181848412, -77.02023128784134 38.990846444387024, -77.0203192442688 38.990843511861414, -77.02040720018452 38.990840321763805, -77.0204951560677 38.9908370458768, -77.02058311229925 38.99083351275381, -77.02067106806633 38.99082989350536, -77.02081134747837 38.99078842563853))",14201,117407,TWIN HOLLY LA,117407,15,Silver Spring,YES,193.398932221,Dead End,331 ft (0.06 Mi) E of GROVE ST,193.4,26,AC,76.2411
"MULTILINESTRING ((-77.02081134747837 38.99078842563853, -77.02105890229056 38.99063968408509, -77.0211486052696 38.990596508760305))",13920,117408,TWIN HOLLY LA,117408,15,Silver Spring,YES,118.756030345,193 ft (0.04 Mi) W of Dead End,213 ft (0.04 Mi) E of GROVE ST,118.8,26,AC,78.1811
"MULTILINESTRING ((-77.0211486052696 38.990596508760305, -77.02119873113669 38.99056406603839, -77.02128668551441 38.99055701437097, -77.02137464262232 38.99055768479015, -77.02146259813792 38.990554493898756, -77.02155055161059 38.99054315149971, -77.02163850754347 38.9905414194523, -77.02187950626849 38.99053305173441))",13921,117409,TWIN HOLLY LA,117409,15,Silver Spring,YES,212.581270851,312 ft (0.06 Mi) W of Dead End,GROVE ST,212.6,26,AC,73.72
"MULTILINESTRING ((-77.16887896505229 39.1451063168118, -77.16977106902995 39.145679204395144))",23606,117410,AMITY DR,117410,11,Gaithersburg East,YES,327.952172745,AMITY CIR,AMITY CIR,328,42,AC,80.51
"MULTILINESTRING ((-77.16977106902995 39.145679204395144, -77.17042966618969 39.1460993568739, -77.1705726624707 39.146180487756624))",23605,117411,AMITY DR,117411,11,Gaithersburg East,YES,291.645204729,AMITY CIR,WASHINGTON GROVE LA,291.6,42,AC,80.9554
"MULTILINESTRING ((-77.17641511625351 39.21132191102485, -77.1765153987354 39.211378730659305, -77.17777328845825 39.21215022294576, -77.1779367683623 39.21225070288684, -77.17800346462514 39.21228337692434, -77.1781195843157 39.21232129552515, -77.17821403178985 39.21233711062187, -77.1783371092416 39.21233503614316, -77.17845616090487 39.21231083135272))",14735,117412,STABLEVIEW CT,117412,12,Damascus,YES,703.19131321,STABLEVIEW DR,1093 ft (0.21 Mi) NE of Dead End,703.19131321,22,AC,72.1645
"MULTILINESTRING ((-77.17845616090487 39.21231083135272, -77.17851654511945 39.21228911818683, -77.17857338565034 39.21226174789585, -77.17862491821516 39.212228894271966, -77.17901175412676 39.2118555944848, -77.17907203740117 39.21179407031762, -77.17937521126309 39.21148473126296, -77.17947725466227 39.21136445687048, -77.17960784573 39.21119420358007, -77.18011601724385 39.21048506898028, -77.18027427000004 39.210264494101494, -77.18031427300012 39.21020883502072, -77.18038065071443 39.21011641340528, -77.18044924975888 39.21002999437194, -77.18051660409614 39.20997463602954, -77.18059545209884 39.20992886988899, -77.1806694629366 39.20988911684486))",14781,117413,STABLEVIEW CT,117413,12,Damascus,YES,1093.48983152,703 ft (0.13 Mi) NW of STABLEVIEW DR,Dead End,1093.5,22,AC,82.3752
"MULTILINESTRING ((-77.02277001042839 39.03025852322431, -77.02281534834422 39.03030536260309, -77.0228963424169 39.0303950962664, -77.02293199811488 39.03043661765259, -77.02297733652763 39.030484315200574, -77.02305832981311 39.030570358981755, -77.02311027175573 39.03062603476694, -77.02316881612252 39.03068917380518, -77.02322031804609 39.03074442034224, -77.02330131239853 39.030831922914075, -77.02334445070801 39.03087859107499, -77.02338230695004 39.0309194254282, -77.0234633012482 39.031005554979636, -77.02352052231389 39.03105599540264))",6752,117414,WHITEHALL ST,117414,15,Silver Spring,YES,360.427359117,Dead End,314 ft (0.06 Mi) E of WHITEHALL CT,360.4,24,AC,38.8815
"MULTILINESTRING ((-77.02352052231389 39.03105599540264, -77.02362527207323 39.03112118426988, -77.02370624664037 39.031146479572904, -77.02378721699401 39.031158990398964, -77.0238681841259 39.03116180544808, -77.02394914964611 39.031158528427575, -77.02403011333782 39.031151132636325, -77.02411107556003 39.03113944696535, -77.02419203629802 39.03112347107849, -77.02427299568338 39.03110363392443, -77.02435395298937 39.03107658929933, -77.0244595464349 39.031034695356325, -77.02453741579367 39.030986115061324))",6667,117415,WHITEHALL ST,117415,15,Silver Spring,YES,313.720766523,360 ft (0.07 Mi) NW of Dead End,WHITEHALL CT,313.7,24,AC,31.9317
"MULTILINESTRING ((-77.02453741579367 39.030986115061324, -77.02408008113741 39.03057204113893))",6721,117416,WHITEHALL CT,117416,15,Silver Spring,YES,199.0511749,WHITEHALL ST,Dead End,199.1,24,AC,97
"MULTILINESTRING ((-77.04720717200247 38.99136438520964, -77.04726831670405 38.99138589722577, -77.04733870205168 38.99141435544172, -77.04740908702476 38.9914428136153, -77.0474794731976 38.99147298755571, -77.04754985871561 38.991501445644076, -77.04762024328565 38.991529045785434, -77.04769062791021 38.9915566458843, -77.04786658835357 38.991622985667725))",11381,117417,GRUBB RD,117417,15,Silver Spring,YES,209.801954518,DERBY RIDGE LA,ASHBORO DR,209.8,36,AC,90.5
"MULTILINESTRING ((-77.28868441414153 39.148407156269975, -77.2886808408875 39.14850411973397, -77.28867153652753 39.148600754088655, -77.28866219451267 39.14868812230843, -77.28863759324754 39.148816711947774, -77.28860932141617 39.148909789360296, -77.28857926800553 39.14899823820515, -77.28853863852379 39.14908739917005, -77.2884971180546 39.14917415978261, -77.2884507419015 39.14925921656953, -77.28841571097188 39.14931610253127, -77.288366671557 39.1493965325537, -77.28825093105168 39.14955005693053, -77.28812414134111 39.149696229651056, -77.28799999305136 39.149841709302585, -77.28789906919863 39.14995366951845))",22336,117420,CHARITY LA,117420,17,Gaithersburg West,YES,617.827711727,1883 ft (0.36 Mi) N of RIFFLE FORD RD,CHARITY CT,617.8,22,AC,83.42
"MULTILINESTRING ((-77.28789906919863 39.14995366951845, -77.28782536631525 39.1500393077983, -77.28778460328944 39.15009586474802, -77.28774913800397 39.150154467653614, -77.2877189693446 39.15021494541774, -77.2876940956684 39.150276782716794, -77.28767495665389 39.15033980737045, -77.287661110566 39.150403676910884, -77.2876547125937 39.15045654552745, -77.28765232244567 39.150519357638395, -77.28765566172255 39.150582155354925, -77.28766473061054 39.15064476757133, -77.28767952634519 39.15070650752045, -77.28771339854693 39.150798745730015))",16211,117421,CHARITY LA,117421,17,Gaithersburg West,YES,325.059408617,CHARITY CT,380 ft (0.07 Mi) SE of GERMANTOWN RD,325.1,22,AC,76.63
"MULTILINESTRING ((-77.28771339854693 39.150798745730015, -77.28775650180252 39.15088461223932, -77.2877809102088 39.15092556505471, -77.28781903147143 39.15097849616594, -77.28786154988127 39.15102884249981, -77.28790846656918 39.15107677548991, -77.28796021955495 39.15112160795498, -77.28801592751162 39.151163513158686, -77.28807558835489 39.151201976777536, -77.28813303945476 39.15123890148278, -77.2882191668138 39.151282105036074, -77.2883127667667 39.15132031331879, -77.28838692223961 39.15134604273402, -77.28870725345566 39.15142590693646))",22334,117422,CHARITY LA,117422,17,Gaithersburg West,YES,380.470032284,325 ft (0.06 Mi) N of CHARITY CT,GERMANTOWN RD,380.5,22,AC,81.8627
"MULTILINESTRING ((-77.2877996546251 39.14401565269291, -77.28811946287962 39.14440989346264, -77.28824348962264 39.14456282852578, -77.28836708240985 39.144717309172954, -77.28846584521736 39.14483512772573, -77.28858678327147 39.14498686891548, -77.28875952006855 39.14519562579374, -77.28887471458057 39.14534360541694, -77.28900369715812 39.14552226782835, -77.28907555885941 39.14563569065566, -77.28913858268518 39.14574330085271, -77.289195012286 39.145855217345456, -77.28922346904508 39.145916408815964, -77.28928626697106 39.14607670102397, -77.289336699317 39.14623101755384, -77.28935550534882 39.14630338690568, -77.28937655157327 39.146384674071356, -77.28939721017402 39.14647900382306, -77.28950490383927 39.14694892519916, -77.2895246833308 39.147043771746326, -77.28957849168815 39.14726912301154, -77.2896035109927 39.14735177317819, -77.2896302573534 39.14742566716707, -77.28965606698304 39.147486006835884, -77.28969067560116 39.14754237824763, -77.28972881675513 39.14760028523375, -77.28977488167175 39.14765577009231, -77.2898240047925 39.14770455511545, -77.28993497894055 39.14778888021468, -77.29004501578525 39.1478594791233, -77.29014088025976 39.14791329630556, -77.29023406939721 39.14795956956179, -77.290312672136 39.14799575442372))",22338,117423,RIFFLE FORD RD,117423,17,Gaithersburg West,YES,1656.70324851,CHARITY LA,GERMANTOWN RD,1656.7,42,AC,78.57
